ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Feature_IDs,Glottolog_Languoid_Level,Family,Speaker_Area
musk1252,Muskogean,,,,musk1252,,6 10 43 47 52 66 102 131,family,,families
otom1299,Otomanguean,,,,otom1299,,210,family,,families
pala1350,Palaihnihan,,,,pala1350,,2,family,,families
pomo1273,Pomoan,,,,pomo1273,,39 75 121 188 191 250 253,family,,families
saha1239,Sahaptian,,,,saha1239,,180 231,family,,families
sali1255,Salishan,,,,sali1255,,23 53 58 59 63 65 85 95 117 140 143 148 185 194 199 216 227 237 245 258 259 275 276 290 292,family,,families
shas1238,Shastan,,,,shas1238,,133 179,family,,families
siou1252,Siouan,,,,siou1252,,15 25 36 67 101 112 118 153 200 204 221 224 233 260 274 288 312 315 319,family,,families
tsim1258,Tsimshian,,,,tsim1258,,56 175,family,,families
unat1236,Unattested,,,,unat1236,,90,family,,families
uncl1493,Unclassifiable,,,,uncl1493,,12 32 158 173 217 228 249 304,family,,families
utoa1244,Uto-Aztecan,,,,utoa1244,,1 19 31 60 76 82 91 104 105 124 145 147 168 190 192 203 211 241 252 255 270 271 273 280 284 294 297 298 309 320,family,,families
waka1280,Wakashan,,,,waka1280,,94 100 137 151 183 186,family,,families
wint1258,Wintuan,,,,wint1258,,184 213 313,family,,families
yoku1255,Yokutsan,,,,yoku1255,,27 196 209 285,family,,families
yuki1242,Yuki-Wappo,,,,yuki1242,,302 324,family,,families
